Santos,73,Uruguay,CD Leganés
Hahn,73,Germany,FC Augsburg
Mišić,73,Croatia,PAOK
Löwe,73,Germany,Huddersfield Town
Abedzadeh,73,Iran,Clube Sport Marítimo
Valdés,73,Chile,Colo-Colo
Pivarić,73,Croatia,Dynamo Kyiv
Büttner,73,Netherlands,Vitesse
Kasami,73,Switzerland,FC Sion
Kenny,73,England,Everton
Heller,73,Germany,SV Darmstadt 98
Guruceaga,73,Uruguay,Club Atlético Tigre
Van der Wiel,73,Netherlands,Toronto FC
Carson,73,England,Derby County
Cáseres,73,Argentina,Villarreal CF
Luongo,73,Australia,Queens Park Rangers
Seleznyov,73,Ukraine,Málaga CF
Oršić,73,Croatia,Dinamo Zagreb
Leitner,73,Germany,Norwich City
Peñaranda,73,Venezuela,Watford
Banana,73,Cameroon,Cameroon
Saville,73,Northern Ireland,Middlesbrough
Kucher,73,Ukraine,Kayserispor
Chavalerin,73,France,Stade de Reims
Skubic,73,Slovenia,Atiker Konyaspor
Emond,73,Belgium,Standard de Liège
Stocker,73,Switzerland,FC Basel 1893
Urruti,73,Argentina,Montreal Impact
Bettinelli,73,England,Fulham
Pérez,73,Argentina,Independiente Santa Fe
Basanta,73,Argentina,Monterrey
Goldson,73,England,Rangers FC
Britos,73,Uruguay,Querétaro
Rigamonti,73,Argentina,Belgrano de Córdoba
Coufal,73,Czech Republic,SK Slavia Praha
Bennacer,73,Algeria,Empoli
Molina,73,Mexico,Guadalajara
Fernández,73,Argentina,Club Necaxa
Braghieri,73,Argentina,Club Tijuana
Dituro,73,Argentina,Universidad Católica
Long,73,Republic of Ireland,Burnley
Agbo,73,Nigeria,Rayo Vallecano
Kaldırım,73,Turkey,Fenerbahçe SK
Dioudis,73,Greece,Panathinaikos FC
Pocrnjic,73,Argentina,Club Atlético Aldosivi
Amrabat,73,Morocco,Club Brugge KV
Salcedo,73,Paraguay,Club Atlético Huracán
Ito,73,Japan,KRC Genk
Sørensen,73,Denmark,1. FC Köln
Hunou,73,France,Stade Rennais FC
Magnússon,73,Iceland,PFC CSKA Moscow
Yanga-Mbiwa,73,France,Olympique Lyonnais
Kent,73,England,Rangers FC
Sorbon,73,France,En Avant de Guingamp
Diedhiou,73,Senegal,Bristol City
Fernández,73,Argentina,Vélez Sarsfield
Meza,73,Colombia,Tigres U.A.N.L.
Krul,73,Netherlands,Norwich City
Aguirregaray,73,Uruguay,Al Fateh
Al Dawsari,73,Saudi Arabia,Al Hilal
Zambo Anguissa,73,Cameroon,Fulham
Mina,73,Ecuador,Yeni Malatyaspor
Clucas,73,England,Stoke City
Sural,73,Czech Republic,Alanyaspor
Račić,73,Serbia,CD Tenerife
Ríos,73,Mexico,Deportivo Toluca
Vrančić,73,Bosnia Herzegovina,Norwich City
Fleck,73,Scotland,Sheffield United
Maher,73,Netherlands,AZ Alkmaar
Sigurðarson,73,Iceland,Iceland
Limbombe,73,Belgium,FC Nantes
Miranda,73,Argentina,Defensa y Justicia
Gil,73,Argentina,Rosario Central
Pérez,73,Colombia,Deportes Tolima
Henríquez,73,Chile,Universidad de Chile
Cimirot,73,Bosnia Herzegovina,Standard de Liège
Aquino,73,Peru,Peru
Kubo,73,Japan,1. FC Nürnberg
Arboleda,73,Colombia,Colombia
Bertoli,73,Argentina,Patronato
Leistner,73,Germany,Queens Park Rangers
Mukhtar,73,Germany,Brøndby IF
Dimitrievski,73,FYR Macedonia,Rayo Vallecano
Rzatkowski,73,Germany,New York Red Bulls
Goldaniga,73,Italy,Frosinone
Heurtaux,73,France,MKE Ankaragücü
Borjan,73,Canada,Canada
Loum,73,Senegal,FC Porto
Marrugo,73,Colombia,Millonarios FC
Mbaye,73,Senegal,Bologna
Schiattarella,73,Italy,SPAL
Lezcano,73,Argentina,Monarcas Morelia
Herrera,73,Chile,Chile
Hruška,73,Czech Republic,Viktoria Plzeň
Harbaoui,73,Tunisia,SV Zulte-Waregem
Freeman,73,England,Queens Park Rangers
Ciğerci,73,Turkey,Fenerbahçe SK
Caleta-Car,73,Croatia,Olympique de Marseille
Kapino,73,Greece,SV Werder Bremen
Lolley,73,England,Nottingham Forest
Cardozo,73,Argentina,Racing Club
Fagundez,73,Uruguay,New England Revolution
Prediger,73,Argentina,Club Atlético Tigre
Didot,73,France,En Avant de Guingamp
Monetti,73,Argentina,San Lorenzo de Almagro
Foyth,73,Argentina,Tottenham Hotspur
Schmid,73,France,FC Augsburg
Jung,73,Germany,Hamburger SV
Chávez,73,Argentina,Club Atlético Huracán
Bustamante,73,Argentina,Curicó Unido
Tomiyasu,73,Japan,Sint-Truidense VV
Hooper,73,England,Sheffield Wednesday
Taniguchi,73,Japan,Kawasaki Frontale
Traoré,73,Ivory Coast,Göztepe SK
Barrada,73,Morocco,Gimnàstic de Tarragona
Wikheim,73,Norway,FC Midtjylland
Smithies,73,England,Cardiff City
Hořava,73,Czech Republic,Viktoria Plzeň
Ragusa,73,Italy,Hellas Verona
Berg,73,Sweden,Djurgårdens IF
Dorđević,73,Serbia,Chievo Verona
Góralski,73,Poland,Poland
Ramírez,73,Argentina,Club Atlético Talleres
Randolph,73,Republic of Ireland,Middlesbrough
Behich,73,Australia,PSV
Elm,73,Sweden,Kalmar FF
Bissouma,73,Mali,Brighton & Hove Albion
Bořil,73,Czech Republic,SK Slavia Praha
Bakasetas,73,Greece,AEK Athens
Vossen,73,Belgium,Club Brugge KV
Njie,73,Cameroon,Olympique de Marseille
Pazzini,73,Italy,Hellas Verona
Troost-Ekong,73,Nigeria,Udinese
Adams,73,England,Birmingham City
Grünwald,73,Austria,FK Austria Wien
Celina,73,Kosovo,Swansea City
Howson,73,England,Middlesbrough
Asare,73,Ghana,KAA Gent
Wood,73,United States,Hannover 96
Ulloa,73,Argentina,Pachuca
Kanazaki,73,Japan,Sagan Tosu
Boyé,73,Argentina,AEK Athens
Ricaurte,73,Colombia,Independiente Medellín
Vada,73,Argentina,AS Saint-Étienne
Diakhaby,73,France,Huddersfield Town
Bessa,73,Italy,Genoa
Torosidis,73,Greece,Olympiacos CFP
Saivet,73,Senegal,Bursaspor
Derdiyok,73,Switzerland,Galatasaray SK
Jones,73,Trinidad & Tobago,SV Darmstadt 98
Sunzu,73,Zambia,FC Metz
Ba,73,Senegal,Medipol Başakşehir FK
Añor,73,Venezuela,SD Huesca
Demiral,73,Turkey,Sassuolo
Melchiorri,73,Italy,Perugia
Acevedo,73,Argentina,Unión de Santa Fe
Wagué,73,Mali,Nottingham Forest
Tekdemir,73,Turkey,Medipol Başakşehir FK
Grosicki,73,Poland,Hull City
Manríquez,73,Chile,CD Universidad de Concepción
Ingason,73,Iceland,PAOK
Tannane,73,Morocco,FC Utrecht
Hinestroza,73,Colombia,Junior FC
Xhaka,73,Albania,FC Basel 1893
Kudryashov,73,Russia,Medipol Başakşehir FK
Long,73,Republic of Ireland,Southampton
Hennings,73,Germany,Fortuna Düsseldorf
Ankersen,73,Denmark,FC København
Nardi,73,France,KSV Cercle Brugge
Sanogo,73,France,Toulouse Football Club
Musto,73,Argentina,SD Huesca
St. Juste,73,Netherlands,Feyenoord
Leibold,73,Germany,1. FC Nürnberg
Shaparenko,73,Ukraine,Dynamo Kyiv
Torje,73,Romania,Sivasspor
Krafth,73,Sweden,Amiens SC
Cesar,73,Slovenia,Chievo Verona
Baal,73,France,Stade Rennais FC
Acquah,73,Ghana,Empoli
Rezaei,73,Iran,Club Brugge KV
Martins Indi,73,Netherlands,Stoke City
Al Faraj,73,Saudi Arabia,Al Hilal
Toljan,73,Germany,Celtic
Lombaerts,73,Belgium,KV Oostende
Uysal,73,Turkey,Beşiktaş JK
Regattin,73,Morocco,Akhisar Belediyespor
De Jong,73,Netherlands,Sydney FC
Hamid,73,United States,DC United
Barrios,73,Paraguay,Club Atlético Huracán
Díaz,73,Colombia,Junior FC
Ntcham,73,France,Celtic
Mathenia,73,Germany,1. FC Nürnberg
Cohen,73,Israel,FC Ingolstadt 04
Pied,73,France,LOSC Lille
Christiansen,73,Denmark,Malmö FF
Vlaar,73,Netherlands,AZ Alkmaar
Siligardi,73,Italy,Parma
Luthe,73,Germany,FC Augsburg
Burián,73,Uruguay,Club Atlético Colón
Yotún,73,Peru,Peru
Kovařík,73,Czech Republic,Viktoria Plzeň
Keşerü,73,Romania,Romania
Roef,73,Belgium,Waasland-Beveren
Kovács,73,Hungary,Hungary
Ndong,73,Gabon,En Avant de Guingamp
Crivelli,73,France,Stade Malherbe Caen
Ajer,73,Norway,Celtic
Sorg,73,Germany,Hannover 96
Guzan,73,United States,Atlanta United
Dainelli,73,Italy,Livorno
Narsingh,73,Netherlands,Swansea City
Barreto,73,Paraguay,Sampdoria
Pucciarelli,73,Italy,Chievo Verona
Di Lorenzo,73,Italy,Empoli
Carmona,73,Chile,Colo-Colo
Najar,73,Honduras,RSC Anderlecht
Pardo,73,Colombia,Deportivo Toluca
Nakamura,73,Japan,Kawasaki Frontale
Benalouane,73,Tunisia,Nottingham Forest
Baeza,73,Chile,Al Ahli
Johnsson,73,Sweden,En Avant de Guingamp
Janson,73,Argentina,Club Atlético Tigre
Schelotto,73,Italy,Chievo Verona
Manceau,73,France,Angers SCO
Cameron,73,United States,Queens Park Rangers
Frei,73,United States,Seattle Sounders FC
Raman,73,Belgium,Fortuna Düsseldorf
Adénon,73,Benin,Amiens SC
Le Goff,73,France,FC Lorient
Barba,73,Italy,Chievo Verona
Tachtsidis,73,Greece,Lecce
Gordillo,73,Colombia,Deportes Tolima
Thioub,73,France,Nîmes Olympique
Möhwald,73,Germany,SV Werder Bremen
Montillo,73,Argentina,Club Atlético Tigre
Kadah,73,Turkey,Göztepe SK
Pedersen,73,Denmark,Birmingham City
Nervo,73,Argentina,Santos Laguna
Edouard,73,France,Celtic
Diouf,73,Senegal,Stoke City
Tomović,73,Serbia,Chievo Verona
Bezus,73,Ukraine,KAA Gent
Verre,73,Italy,Perugia
Mazzitelli,73,Italy,Genoa
Kaminski,73,Belgium,KAA Gent
Dessoleil,73,Belgium,Sporting de Charleroi
Rodríguez,73,Mexico,Mexico
Ujah,73,Nigeria,1. FSV Mainz 05
Majer,73,Croatia,Dinamo Zagreb
Sánchez,73,Argentina,Estudiantes de La Plata
Johansson,73,Sweden,Stade Rennais FC
Van Crombrugge,73,Belgium,KAS Eupen
Van Damme,73,Belgium,Royal Antwerp FC
Shepelev,73,Ukraine,Dynamo Kyiv
Minamino,73,Japan,FC Red Bull Salzburg
Orsolini,73,Italy,Bologna
Reynoso,73,Argentina,Boca Juniors
Tomašević,73,Montenegro,KV Oostende
Krhin,73,Slovenia,FC Nantes
Ndongala,73,DR Congo,KRC Genk
Letschert,73,Netherlands,FC Utrecht
Mangala,73,Belgium,Hamburger SV
Silva,73,Uruguay,Uruguay
Mattiello,73,Italy,Bologna
Hahn,73,Netherlands,SC Heerenveen
Halliche,73,Algeria,Moreirense FC
Hübner,73,Germany,1. FC Union Berlin
Wilczek,73,Poland,Brøndby IF
Linnes,73,Norway,Galatasaray SK
Barboza,73,Argentina,Defensa y Justicia
Bolaños,73,Ecuador,Ecuador
Wöber,73,Austria,Sevilla FC
Ninga,73,Chad,Stade Malherbe Caen
Van der Hoorn,73,Netherlands,Swansea City
Fredericks,73,England,West Ham United
Pajot,73,France,Angers SCO
Barco,73,Argentina,Atlanta United
Darlow,73,England,Newcastle United
Koch,73,Germany,SC Freiburg
Hušbauer,73,Czech Republic,SK Slavia Praha
Clayton,73,England,Middlesbrough
Yabo,73,Germany,DSC Arminia Bielefeld
Luckassen,73,Netherlands,Hertha BSC
Williams,73,Republic of Ireland,Millwall
Bengtsson,73,Sweden,Malmö FF
Chatzigiovanis,72,Greece,Panathinaikos FC
Galanopoulos,72,Greece,AEK Athens
Garritano,72,Italy,Cosenza
Ajorque,72,France,RC Strasbourg Alsace
Găman,72,Romania,Al Shabab
Mobara,72,South Africa,Orlando Pirates
Hurmacı,72,Turkey,Sivasspor
Hayden,72,England,Newcastle United
N'Dinga,72,Congo,Sivasspor
Tello,72,Colombia,Benevento
Costa,72,Italy,Benevento
Rosenberg,72,Sweden,Malmö FF
Milligan,72,Australia,Hibernian
Trybull,72,Germany,Norwich City
Struna,72,Slovenia,Houston Dynamo
Castro,72,Colombia,Kaizer Chiefs
Arriola,72,United States,DC United
McAuley,72,Northern Ireland,Rangers FC
Antonsson,72,Sweden,Malmö FF
Molinaro,72,Italy,Frosinone
Oikonomou,72,Greece,AEK Athens
Insúa,72,Argentina,Panathinaikos FC
Kądzior,72,Poland,Dinamo Zagreb
Cahuzac,72,France,Toulouse Football Club
González,72,Paraguay,U.N.A.M.
Bardsley,72,Scotland,Burnley
Sema,72,Sweden,Watford
Benito,72,Switzerland,BSC Young Boys
Gouffran,72,France,Göztepe SK
Mulgrew,72,Scotland,Blackburn Rovers
Sambueza,72,Argentina,Junior FC
Mavraj,72,Albania,FC Ingolstadt 04
Oukidja,72,Algeria,FC Metz
Siovas,72,Greece,CD Leganés
Jelavić,72,Croatia,Guizhou Hengfeng FC
Benrahma,72,Algeria,Brentford
Günok,72,Turkey,Medipol Başakşehir FK
Izco,72,Argentina,Cosenza
Goicoechea,72,Uruguay,Toulouse Football Club
Boilesen,72,Denmark,FC København
Abecasis,72,Argentina,Godoy Cruz
Sylla,72,Guinea,Toulouse Football Club
Van de Streek,72,Netherlands,FC Utrecht
Mabiala,72,DR Congo,Portland Timbers
Biyogo Poko,72,Gabon,Göztepe SK
Davies,72,Canada,FC Bayern München
Arboleda,72,Colombia,Independiente Santa Fe
Silva,72,Paraguay,Club Atlético Huracán
Kebano,72,DR Congo,Fulham
Malyshev,72,Ukraine,Shakhtar Donetsk
Morioka,72,Japan,Sporting de Charleroi
Koutris,72,Greece,Olympiacos CFP
Meriah,72,Tunisia,Olympiacos CFP
Maresic,72,Austria,SK Sturm Graz
Jones,72,Northern Ireland,Kilmarnock
Farías,72,Argentina,CD Palestino
Adomah,72,Ghana,Aston Villa
Al Muwallad,72,Saudi Arabia,Al Ittihad
Carole,72,France,RC Strasbourg Alsace
Scuffet,72,Italy,Kasimpaşa SK
Alakouch,72,France,Nîmes Olympique
Kuciak,72,Slovakia,Lechia Gdańsk
Traoré,72,Mali,KSV Cercle Brugge
Shawcross,72,England,Stoke City
Uçan,72,Turkey,Empoli
Nyland,72,Norway,Aston Villa
Ouwejan,72,Netherlands,AZ Alkmaar
Ortega,72,Germany,DSC Arminia Bielefeld
Olaza,72,Uruguay,RC Celta
Gudiño,72,Mexico,Guadalajara
Jiménez,72,Colombia,Lobos BUAP
Aguilera,72,Argentina,Club América
Ba,72,Senegal,Rayo Vallecano
Holzhauser,72,Austria,Grasshopper Club Zürich
Adnan,72,Iraq,Atalanta
Nelson,72,England,TSG 1899 Hoffenheim
Soto,72,Colombia,Once Caldas
Vlap,72,Netherlands,SC Heerenveen
Wuytens,72,Belgium,AZ Alkmaar
Bossut,72,Belgium,SV Zulte-Waregem
Aued,72,Argentina,Universidad Católica
Nita,72,Romania,Sparta Praha
Perlaza,72,Colombia,Independiente Santa Fe
Murphy,72,Scotland,Rangers FC
Ardente,72,Argentina,San Martín de San Juan
Rojas,72,Paraguay,Querétaro
Palacios,72,Colombia,Atlético Nacional
Berggreen,72,Denmark,1. FSV Mainz 05
Williams,72,Wales,Stoke City
Mantovani,72,Argentina,UD Las Palmas
Adams,72,United States,RB Leipzig
Espinoza,72,Honduras,Sporting Kansas City
Börner,72,Germany,DSC Arminia Bielefeld
Díaz,72,Colombia,Alianza Petrolera
Van Leer,72,Netherlands,NAC Breda
Karaman,72,Turkey,Fortuna Düsseldorf
Srarfi,72,Tunisia,OGC Nice
Medina,72,Colombia,Monterrey
Diks,72,Netherlands,Empoli
Bălută,72,Romania,SK Slavia Praha
Bertolo,72,Argentina,Club Atlético Banfield
Longo,72,Italy,US Cremonese
Kusk,72,Denmark,Aalborg BK
Hallfreðsson,72,Iceland,Iceland
Langerak,72,Australia,Australia
Hutchinson,72,England,Millwall
Olunga,72,Kenya,Kashiwa Reysol
Wiland,72,Sweden,Hammarby IF
Curci,72,Italy,Hammarby IF
Acosta,72,United States,Colorado Rapids
Zengin,72,Turkey,Beşiktaş JK
Fernández,72,Argentina,Estudiantes de La Plata
Mosquera,72,Colombia,FC Dallas
Gürler,72,Turkey,Göztepe SK
McCormack,72,Scotland,Motherwell
Bolingoli,72,Belgium,SK Rapid Wien
Marié,72,France,Dijon FCO
Sørloth,72,Norway,KAA Gent
Dioussé,72,Senegal,Chievo Verona
James,72,England,Leicester City
Iori,72,Italy,Cittadella
Russell,72,Scotland,Sporting Kansas City
Mosquera,72,Colombia,Club León
Powell,72,England,Wigan Athletic
González,72,Argentina,VfB Stuttgart
Yacob,72,Argentina,Nottingham Forest
Chibsah,72,Ghana,Frosinone
Tettey,72,Norway,Norwich City
Van der Werff,72,Netherlands,Vitesse
Torun,72,Turkey,Bursaspor
Pohjanpalo,72,Finland,Bayer 04 Leverkusen
Gustafson,72,Sweden,FC Utrecht
Ofori,72,Ghana,New York City FC
Trimmel,72,Austria,1. FC Union Berlin
Métanire,72,Madagascar,Minnesota United FC
Schmiedebach,72,Germany,1. FC Union Berlin
Kiyotake,72,Japan,Cerezo Osaka
Etebo,72,Nigeria,Stoke City
Aoyama,72,Japan,Sanfrecce Hiroshima
Johnsen,72,Norway,AZ Alkmaar
Escobar,72,Argentina,Club Atlético Colón
Galović,72,Croatia,Sagan Tosu
Silbeira,72,Paraguay,Paraguay
Avenatti,72,Uruguay,KV Kortrijk
Moreira,72,France,Toulouse Football Club
Omeruo,72,Nigeria,CD Leganés
Vural,72,Turkey,Akhisar Belediyespor
Alvarez,72,Mexico,Club Necaxa
Fernández,72,Argentina,Defensa y Justicia
Van Rhijn,72,Netherlands,AZ Alkmaar
Carroll,72,England,Aston Villa
Brignoli,72,Italy,Palermo
Cerci,72,Italy,MKE Ankaragücü
Zusi,72,United States,Sporting Kansas City
Mittelstädt,72,Germany,Hertha BSC
Hoffmann,72,Germany,Fortuna Düsseldorf
Noir,72,Argentina,Atlético Tucumán
Malen,72,Netherlands,PSV
Zoller,72,Germany,VfL Bochum 1848
Bandé,72,Burkina Faso,Ajax
Nørgaard,72,Denmark,Fiorentina
Fai,72,Cameroon,Standard de Liège
Danzé,72,France,Stade Rennais FC
Akpa Akpro,72,Ivory Coast,US Salernitana 1919
Cabot,72,France,FC Lorient
Djilobodji,72,Senegal,En Avant de Guingamp
Granat,72,Russia,Russia
Kanon,72,Ivory Coast,ADO Den Haag
Onisiwo,72,Austria,1. FSV Mainz 05
Williams,72,Australia,Al Qadisiyah
Fontanini,72,Argentina,Newell's Old Boys
Pereira,72,Mexico,Guadalajara
Zulj,72,Austria,1. FC Union Berlin
Martínez,72,Argentina,Unión de Santa Fe
Murgia,72,Italy,SPAL
Albornoz,72,Chile,Hannover 96
Terzi,72,Italy,Spezia
Donald,72,Netherlands,Yeni Malatyaspor
Savarino,72,Venezuela,Real Salt Lake
Kololli,72,Kosovo,FC Zürich
Méndez,72,Uruguay,Uruguay
Letizia,72,Italy,Benevento
Trotta,72,Italy,Frosinone
Zozulya,72,Ukraine,Albacete BP
Correa,72,Argentina,Santos Laguna
Torres Nilo,72,Mexico,Tigres U.A.N.L.
Namli,72,Denmark,PEC Zwolle
Bendtner,72,Denmark,Rosenborg BK
Zabala,72,Uruguay,Unión de Santa Fe
Lawrence,72,Wales,Derby County
El Hajjam,72,Morocco,Amiens SC
Azeez,72,Nigeria,Granada CF
Lees,72,England,Sheffield Wednesday
Moubandje,72,Switzerland,Toulouse Football Club
Shotton,72,England,Middlesbrough
Gaibor,72,Ecuador,Independiente
Buitrago,72,Colombia,América de Cali
Puncheon,72,England,Huddersfield Town
Armenteros,72,Sweden,Benevento
Peralta,72,Colombia,La Equidad
Ferhat,72,Algeria,Le Havre AC
Gómez,72,Argentina,Club Atlético Lanús
Gonzo,72,Paraguay,Paraguay
Knasmüllner,72,Austria,SK Rapid Wien
Lucumi,72,Colombia,KRC Genk
Obasi,72,Nigeria,AIK
Canouse,72,United States,DC United
Pisano,72,Argentina,Club Atlético Aldosivi
Ricci,72,Italy,Benevento
Erdinç,72,Turkey,Antalyaspor
Tuanzebe,72,England,Aston Villa
Scholz,72,Denmark,FC Midtjylland
Linssen,72,Netherlands,Vitesse
Torunarigha,72,Germany,Hertha BSC
Molino,72,Trinidad & Tobago,Minnesota United FC
Reyes,72,Chile,Chile
De Sart,72,Belgium,Sint-Truidense VV
Masouras,72,Greece,Olympiacos CFP
Zaldívar,72,Mexico,Monterrey
Riaño,72,Argentina,Rosario Central
Piedrahita,72,Colombia,Junior FC
Calık,72,Turkey,Galatasaray SK
Romanczuk,72,Poland,Jagiellonia Białystok
Núñez,72,Argentina,Atlético Tucumán
Lux,72,Argentina,River Plate
Tibbling,72,Sweden,Brøndby IF
Hajrović,72,Bosnia Herzegovina,Dinamo Zagreb
Olayinka,72,Nigeria,SK Slavia Praha
Höler,72,Germany,SC Freiburg
Stenzel,72,Germany,SC Freiburg
Lanaro,72,Argentina,Universidad Católica
Menossi,72,Argentina,Club Atlético Tigre
Leya Iseka,72,Belgium,Toulouse Football Club
Moreira,72,Paraguay,Portland Timbers
Gruezo,72,Ecuador,FC Dallas
Rossi,72,Argentina,Club Atlético Huracán
Boyd,72,Scotland,Kilmarnock
Bakakis,72,Greece,AEK Athens
Rinne,72,Sweden,Aalborg BK
Limnios,72,Greece,PAOK
Zmrhal,72,Czech Republic,SK Slavia Praha
Kamara,72,France,Olympique de Marseille
Krstičić,72,Serbia,AEK Athens
Rodríguez,72,Argentina,Defensa y Justicia
Rosić,72,Serbia,CD Nacional
Pantic,72,Serbia,Cádiz CF
Radu,72,Romania,Genoa
Immers,72,Netherlands,ADO Den Haag
Falletti,72,Uruguay,Palermo
Foderingham,72,England,Rangers FC
Güemez,72,Mexico,Mexico
Higashiguchi,72,Japan,Gamba Osaka
Omür,72,Turkey,Trabzonspor
Kombarov,72,Russia,Spartak Moscow
Novikovas,72,Lithuania,Jagiellonia Białystok
Byram,72,England,Nottingham Forest
Brownhill,72,England,Bristol City
Vaulks,72,England,Rotherham United
Gutiérrez,72,Argentina,Defensa y Justicia
Doumbia,72,Mali,Stade de Reims
Ben Haim,72,Israel,Sparta Praha
Ayhan,72,Turkey,MKE Ankaragücü
Mercier,72,Argentina,Atlético Tucumán
Suárez,72,Argentina,RCD Mallorca
Borja,72,Colombia,Colombia
Aguerre,72,Argentina,Newell's Old Boys
Polter,72,Germany,1. FC Union Berlin
Aránguiz,72,Chile,FC Dallas
Briseño,72,Mexico,CD Feirense
Omlin,72,Switzerland,Switzerland
Sobottka,72,Germany,Fortuna Düsseldorf
Avila,72,Argentina,SD Huesca
Rybus,72,Poland,Lokomotiv Moscow
Baldé,72,Senegal,Real Oviedo
Walter,72,France,OGC Nice
Assombalonga,72,DR Congo,Middlesbrough
Boulaya,72,Algeria,FC Metz
Yago,72,Burkina Faso,Le Havre AC
Lletget,72,United States,LA Galaxy
Pellissier,72,Italy,Chievo Verona
Coloccini,72,Argentina,San Lorenzo de Almagro
Maietta,72,Italy,Empoli
Goiginger,72,Austria,LASK Linz
Caldirola,72,Italy,Benevento
Bammou,72,Morocco,Stade Malherbe Caen
Okore,72,Denmark,Aalborg BK
Acosta,72,Honduras,FC Dallas
Akolo,72,DR Congo,VfB Stuttgart
Carbonero,72,Colombia,Deportivo Cali
Lucero,72,Argentina,Godoy Cruz
Arias,72,Colombia,Independiente Medellín
Murillo,72,Panama,New York Red Bulls
Mancini,72,Italy,Atalanta
Friend,72,England,Middlesbrough
Johansson,72,Sweden,Panathinaikos FC
Ramos,72,Colombia,Granada CF
Pantilimon,72,Romania,Nottingham Forest
Meli,72,Argentina,Belgrano de Córdoba
Gerkens,72,Belgium,RSC Anderlecht
Kean,72,Italy,Juventus
Adegbenro,72,Nigeria,Rosenborg BK
Cardona,72,Argentina,Godoy Cruz
Mbenza,72,Belgium,Huddersfield Town
Rossi,72,Uruguay,Los Angeles FC
Flekken,72,Netherlands,SC Freiburg
Esiti,72,Nigeria,KAA Gent
Yamaguchi,72,Japan,Vissel Kobe
Aleesami,72,Norway,Palermo
Sallai,72,Hungary,SC Freiburg
Galván,72,Argentina,Argentinos Juniors
Lucumi,72,Colombia,Atlético Nacional
Pinsoglio,72,Italy,Juventus
Da Silva,72,Paraguay,Paraguay
Maraš,72,Serbia,GD Chaves
Cuisance,72,France,Borussia Mönchengladbach
Verde,72,Italy,Real Valladolid CF
Al Jassam,72,Saudi Arabia,Al Ahli
Benali,72,Libya,Crotone
Matos,72,Brazil,Hellas Verona
Pollersbeck,72,Germany,Hamburger SV
Nsame,72,Cameroon,BSC Young Boys
Juklerød,72,Norway,Royal Antwerp FC
Villalva,72,Argentina,Querétaro
Quioto,72,Honduras,Houston Dynamo
Morávek,72,Czech Republic,FC Augsburg
Allione,72,Argentina,Rosario Central
Medjani,72,Algeria,Ohod Club
Diaby,72,France,Paris Saint-Germain
Abarhoun,72,Morocco,Çaykur Rizespor
Jiménez,72,Chile,CD Palestino
Barcos,72,Argentina,Atlético Nacional
Delaine,72,France,FC Metz
Trávník,72,Czech Republic,Czech Republic
Hoolahan,72,Republic of Ireland,West Bromwich Albion
Vranješ,72,Bosnia Herzegovina,RSC Anderlecht
Chafik,72,Morocco,Dijon FCO
Abdennour,72,Tunisia,Olympique de Marseille
Jóhannsson,72,United States,SV Werder Bremen
Hugill,72,England,Middlesbrough
Ikoko,72,DR Congo,En Avant de Guingamp
Jullien,72,France,Toulouse Football Club
Drobný,72,Czech Republic,Fortuna Düsseldorf
Endo,72,Japan,Gamba Osaka
Lajud,72,Mexico,Club Tijuana
Diatta,72,Senegal,Club Brugge KV
Bottinelli,72,Argentina,Unión de Santa Fe
Diomandé,72,Ivory Coast,Stade Malherbe Caen
Gerndt,72,Sweden,FC Lugano
Salazar,72,Argentina,San Lorenzo de Almagro
Romagna,72,Italy,Cagliari
Sertic,72,France,FC Zürich
Landre,72,France,Nîmes Olympique
Hawsawi,72,Saudi Arabia,Al Ahli
Gonzalez,72,United States,Club Atlas
Osborn,72,England,Nottingham Forest
Tutino,72,Italy,Cosenza
Ceravolo,72,Italy,Parma
Martinsson Ngouali,72,Gabon,Hammarby IF
Poblete,72,Argentina,San Lorenzo de Almagro
Morales,72,Argentina,Club Atlético Tigre
Cristaldo,72,Argentina,Racing Club
Ceppitelli,72,Italy,Cagliari
Schunke,72,Argentina,Estudiantes de La Plata
Mahi,72,Morocco,FC Groningen
Karaca,72,Turkey,Alanyaspor
Lasogga,72,Germany,Hamburger SV
Moreno,72,Colombia,Santos Laguna
Pačinda,72,Slovakia,Viktoria Plzeň
Leye,72,Senegal,Royal Excel Mouscron
Koulouris,72,Greece,Greece
Møller Dæhli,72,Norway,FC St. Pauli
Decarli,72,Switzerland,Club Brugge KV
Fransson,72,Sweden,IFK Norrköping
Sau,72,Italy,Sampdoria
Mollo,72,France,FC Sochaux-Montbéliard
Pongračić,72,Croatia,FC Red Bull Salzburg
Mavinga,72,DR Congo,Toronto FC
Jovanović,72,Serbia,FC Girondins de Bordeaux
Varga,72,Hungary,Hungary
Cerri,72,Italy,Cagliari
Kishna,72,Netherlands,ADO Den Haag
Blin,72,France,Amiens SC
Suttner,72,Austria,Fortuna Düsseldorf
Goitom,72,Eritrea,AIK
Montoya,72,Colombia,Millonarios FC
Milenković,72,Serbia,Fiorentina
Petković,72,Croatia,Dinamo Zagreb
Bartley,72,England,West Bromwich Albion
Mauri,72,Italy,Milan
Droguett,72,Chile,CD Universidad de Concepción
Guzman,72,Costa Rica,Portland Timbers
Murphy,72,England,West Bromwich Albion
Gunn,72,England,Southampton
Demir,72,Turkey,Sivasspor
Khocholava,72,Georgia,Shakhtar Donetsk
